doc_label,doc_content
doyle-4-38,grew libellous phosphates dragged greasy orange judd books bunk intoned wagging finger harvey greek
doyle-4-38,little penn genuinely pained harvey made fun salters 's lectures boy gave suffered polite silence
doyle-4-38,good harvey
doyle-4-39,cook naturally join conversations
doyle-4-39,rule spoke absolutely necessary times queer gift speech descended held forth half gaelic half broken english hour time
doyle-4-39,specially communicative boys never withdrew prophecy one day harvey would dan 's master would see
doyle-4-39,told mail carrying winter cape breton way dog train goes coudray ram steamer arctic breaks ice mainland prince edward island
doyle-4-39,told stories mother told life far southward water never froze died soul would go lie warm white beach sand palm trees waving
doyle-4-39,seemed boys odd idea man never seen palm life
doyle-4-39,regularly meal would ask harvey harvey alone whether cooking taste always made second half laugh
doyle-4-39,yet great respect cook 's judgment hearts considered harvey something mascot consequence
doyle-4-40,harvey taking knowledge new things pore hard health every gulp good air 're went ways business bank silvery grey kenches well pressed fish mounted higher higher hold
doyle-4-40,one day 's work common average days many close together
doyle-4-41,naturally man disko 's reputation closely watched scrowged upon dan called neighbours pretty knack giving slip curdling glidy fog banks
doyle-4-41,disko avoided company two reasons
doyle-4-41,wished make experiments first place second objected mixed gatherings fleet nations
doyle-4-41,bulk mainly gloucester boats scattering provincetown harwich chatham maine ports crews drew goodness knows
doyle-4-41,risk breeds recklessness greed added fine chances every kind accident crowded fleet like mob sheep huddled round unrecognised leader
doyle-4-41,let two jeraulds lead 'em disko
doyle-4-41,'re baound lay among 'em fer spell eastern shoals though ef luck holds wo n't hev lay long
doyle-4-41,naow harve ai n't considered noways good graound
doyle-4-42,ai n't
doyle-4-42,harvey drawing water learned wiggle bucket unusually long dressing
doyle-4-42,n't mind striking poor ground change
doyle-4-43,graound want see n't want strike eastern point dan
doyle-4-43,say dad looks 's would n't hev lay n two weeks shoals
doyle-4-43,'ll meet comp'ny want harve
doyle-4-43,'s time begin work
doyle-4-43,reg'lar meals fer one
doyle-4-43,'mug ye 're hungry sleep ye ca n't keep awake
doyle-4-43,good job n't picked month later 'd never ha dressed shape fer old virgin
doyle-4-44,harvey understood eldridge chart old virgin nest curiously named shoals turning point cruise good luck would wet balance salt
doyle-4-44,seeing size virgin one tiny dot wondered even disko hog yoke lead could find
doyle-4-44,learned later disko entirely equal business could even help others
doyle-4-44,big four five blackboard hung cabin harvey never understood need till blinding thick days heard unmelodious tooting foot power fog horn machine whose note consumptive elephant
doyle-4-45,making short berth towing anchor foot save trouble
doyle-4-45,squarerigger bellowin fer latitude long jack
doyle-4-45,dripping red headsails bark glided fog 're rang bell thrice using sea shorthand
doyle-4-46,larger boat backed topsail shrieks shoutings
doyle-4-47,frenchman uncle salters scornfully
doyle-4-47,miquelon boat st
doyle-4-47,malo
doyle-4-47,farmer weatherly sea eye
doyle-4-47,'m outer 'baccy disko
doyle-4-48,tom platt
doyle-4-48,hi
doyle-4-48,backez vouz backez vouz
doyle-4-48,standez awayez butt ended mucho bono
doyle-4-48,st malo eh
doyle-4-49,ah ha
doyle-4-49,mucho bono
doyle-4-49,oui
doyle-4-49,oui
doyle-4-49,clos poulet st malo
doyle-4-49,st pierre et miquelon cried crowd waving woollen caps laughing
doyle-4-49,together bord
doyle-4-49,bord
doyle-4-50,bring board danny
doyle-4-50,beats frenchmen fetch anywheres exceptin america 's fairish broadly
doyle-4-50,forty six forty nine 's good enough fer guess 's abaout right
doyle-4-51,dan chalked figures board hung main rigging chorus mercis bark
doyle-4-52,seems kinder unneighbourly let 'em swedge like salters suggested feeling pockets
doyle-4-53,hev ye learned french sence last trip
doyle-4-53,disko
doyle-4-53,n't want stone ballast hove us 'long calm miquelon boats 'footy cochins 's le
doyle-4-54,harmon rush way rise 'em
doyle-4-54,plain united states good enough fer
doyle-4-54,'re dretful short terbakker
doyle-4-54,young feller n't speak french
doyle-4-55,oh yes harvey valiantly bawled hi
doyle-4-55,say
doyle-4-55,arretez vous
doyle-4-55,attendez
doyle-4-55,nous sommes venant pour tabac
doyle-4-56,ah tabac tabac
doyle-4-56,cried laughed
doyle-4-57,hit 'em
doyle-4-57,let 's heave dory anyway tom platt
doyle-4-57,n't exactly hold certificates french know another lingo goes guess
doyle-4-57,come harve interpret
doyle-4-58,raffle confusion harvey hauled bark 's black side indescribable
doyle-4-58,cabin stuck round glaring coloured prints virgin virgin newfoundland called
doyle-4-58,harvey found french recognised bank brand conversation limited nods grins
doyle-4-58,tom platt waved arms got along swimmingly
doyle-4-58,captain gave drink unspeakable gin opera comique crew hairy throats red caps long knives greeted brother
doyle-4-58,trade began
doyle-4-58,tobacco plenty american never paid duty france
doyle-4-58,wanted chocolate crackers
doyle-4-58,harvey rowed back arrange cook disko owned stores return cocoa tins cracker bags counted frenchman 's wheel
doyle-4-58,looked like piratical division loot tom platt came roped black pigtail stuffed cakes chewing smoking tobacco
doyle-4-58,jovial mariners swung mist last harvey heard gay chorus
doyle-4-59,par derriere chez tante il un bois joli et le rossignol chante et le jour et la nuit que donneriez vous belle qui l'amènerait ici
doyle-4-59,je donnerai québec sorel et saint denis
doyle-4-60,french n't go sign talk
doyle-4-60,harvey demanded barter distributed among 're heres
doyle-4-61,sign talk
doyle-4-61,platt guffawed
doyle-4-61,well yes 't sign talk heap older n french harve
doyle-4-61,french boats chock full freemasons 's
doyle-4-62,freemason
doyle-4-63,looks way n't
doyle-4-63,man o'war 's man stuffing pipe harvey another mystery deep sea brood upon
doyle-5-0,chapter vi
doyle-5-1,thing struck exceedingly casual way craft loafed broad atlantic
doyle-5-1,fishing boats dan naturally dependent courtesy wisdom neighbours one expected better things steamers
doyle-5-1,another interesting interview chased three miles big lumbering old cattle boat boarded upper deck smelt like thousand cattle pens
doyle-5-1,excited officer yelled speaking trumpet lay lollopped helplessly water disko ran 're lee gave skipper piece mind
doyle-5-1,might ye eh
doyle-5-1,ye n't deserve anywheres
doyle-5-1,barn yard tramps go hoggin road high seas blame consideration fer neighbours eyes coffee cups instid silly heads
doyle-5-2,skipper danced bridge something disko 's eyes
doyle-5-2,n't observation three days
doyle-5-2,d'you suppose run blind
doyle-5-2,shouted
doyle-5-3,wa al disko retorted
doyle-5-3,'s come lead
doyle-5-3,et
doyle-5-3,ca n't ye smell bottom cattle rank
doyle-5-4,'ye feed 'em
doyle-5-4,uncle salters intense seriousness smell pens woke farmer
doyle-5-4,say fall dretful v'yage
doyle-5-4,dunno 's business 've kind notion oil cake broke small sprinkled
doyle-5-5,thunder
doyle-5-5,cattle man red jersey looked side
doyle-5-5,asylum let whiskers
doyle-5-6,young feller salters began standing fore rigging let tell yeou 'fore go 've
doyle-5-7,officer bridge took cap immense politeness
doyle-5-7,excuse 've asked reckoning
doyle-5-7,agricultural person hair kindly shut head sea green barnacle wall eye may perhaps condescend enlighten us
doyle-5-8,naow 've made show salters disko angrily
doyle-5-8,could stand particular sort talk snapped latitude longitude without lectures
doyle-5-9,'well 's boat load lunatics sure skipper rang engine room tossed bundle newspapers schooner
doyle-5-10,blamed fools next salters crowd abaout likeliest 've ever seen disko 're slid away
doyle-5-10,jest givin jedgment lullsikin round waters like lost child must cut fool farmin
doyle-5-10,ca n't ye never keep things sep'rate
doyle-5-11,harvey dan others stood back winking one full joy disko salters wrangled seriously till evening salters arguing cattle boat practically barn blue water disko insisting even case decency fisher pride demanded kept things sep'rate
doyle-5-11,long jack stood silence time angry skipper makes unhappy crew spoke across table supper
doyle-5-12,fwhat 's good bodderin fwhat 'll say
doyle-5-13,'ll tell tale ag'in us fer years 's disko
doyle-5-13,oil cake sprinkled
doyle-5-14,salt course salters impenitent reading farming reports week old new york paper
doyle-5-15,'s plumb mortifyin feelin 's skipper went
doyle-5-16,ca n't see ut way long jack peacemaker
doyle-5-16,look disko
doyle-5-16,another packet afloat day weather c u 'd ha met tramp givin reckonin say c u 'd ha discoorsed wid quite intelligent management av steers sea
doyle-5-16,forgit ut
doyle-5-16,av coorse
doyle-5-16,'t compenjus conversation iver accrued
doyle-5-16,double game twice runnin us
doyle-5-16,dan kicked harvey table harvey choked cup
doyle-5-17,'well salters felt honour somewhat plastered n't know 'twuz business mine 'fore spoke
doyle-5-18,right tom platt experienced discipline etiquette right take disko ha asked stop ef conversation wuz likely jedgment anyways n't
doyle-5-19,dunno 's disko saw way honourable retreat fit dignities
doyle-5-20,'why course salters bein skipper 'd cheerful hev stopped hint leadin conviction fer sake bearin example two blame boys aours
doyle-5-21,n't tell harve 'twould come araound us 'fore 'd done
doyle-5-21,always blame boys
doyle-5-21,would n't missed show fer half share halibutter dan whispered
doyle-5-22,still things ha kep sep'rate disko light new argument lit salters 's eye crumbled cut plug pipe
doyle-5-23,'s power av vartue keepin things sep'rate long jack intent stilling storm
doyle-5-23,'s fwhat steyning steyning hare 's f'und sent counahan fer skipper marilla kuhn instid cap
doyle-5-23,newton took inflam't'ry rheumatism could n't go
doyle-5-23,counahan navigator called
doyle-5-24,nick counahan never went aboard fer night 'thout pond rum somewheres manifest tom platt playing lead
doyle-5-24,used bum araound c'mission houses boston lookin fer lord make captain towboat merits
doyle-5-24,sam coy atlantic avenoo give board free fer year account stories
doyle-5-24,counahan navigator
doyle-5-24,tck
doyle-5-24,tck
doyle-5-24,dead fifteen year ai n't
doyle-5-25,seventeen guess
doyle-5-25,died year caspar mcveagh built could niver keep things sep'rate
doyle-5-25,steyning tuk fer reason thief tuk hot stove bekaze nothin else season
doyle-5-25,men banks counahan whacked iverlastin hard crowd fer crew
doyle-5-25,rum
doyle-5-25,ye c u 'd ha floated marilla insurance fwhat stowed aboard
doyle-5-25,lef boston harbour great grand bank wid roarin nor'wester behind 'em hands full bung
doyle-5-25,hivens looked thim divil watch set divil rope lay hand till 'd seen bottom av fifteen gallon cask bug juice
doyle-5-25,wan week far counahan remembered
doyle-5-25,c u 'd tell tale told ut
doyle-5-25,whoile wind blew like ould glory marilla 't summer 'd give foretopmast struck gait kept ut
doyle-5-25,counahan tuk hog yoke thrembled whoile made betwix chart singin head south'ard sable island gettin along glorious speakin nothin
doyle-5-25,broached another keg quit speculatin anythin fer another spell
doyle-5-25,marilla lay whin dropped boston light never lufted lee rail time hustlin one slant
doyle-5-25,saw weed gulls schooners prisintly obsarved 'd matter fourteen days mistrusted bank suspinded payment
doyle-5-25,sounded got sixty fathom
doyle-5-25,'that 's sez counahan
doyle-5-25,'that 's iv'ry time
doyle-5-25,'ve run slat bank fer get thirty fathom 'll turn like little men
doyle-5-25,counahan b sez
doyle-5-25,'counahan navigator
doyle-5-26,nex cast got ninety
doyle-5-26,sez counahan 'either lead line 's tuk stretchin else bank 's sunk
doyle-5-27,hauled ut bein state ut seemed right reasonable sat deck countin knots gettin snarled hijjus
doyle-5-27,marilla 'd struck gait hild ut prisintly along come tramp counahan spoke
doyle-5-28,'hey ye seen fishin boats
doyle-5-28,sez quite casual
doyle-5-29,'there 's lashin 's av irish coast sez tramp
doyle-5-30,aah
doyle-5-30,go shake yerself sez counahan
doyle-5-30,'fwhat wid irish coast
doyle-5-31,'then fwhat ye doin
doyle-5-31,sez tramp
doyle-5-32,'sufferin christianity
doyle-5-32,sez counahan always whin pumps sucked feelin good 'sufferin christianity
doyle-5-32,sez 'where
doyle-5-32,'thirty five mile west sou'west cape clear sez tramp 'if 's consolation
doyle-5-33,counahan fetched wan jump four feet sivin inches measured cook
doyle-5-34,'consolation
doyle-5-34,sez bould ez brass
doyle-5-34,'ye take fer dialect
doyle-5-34,thirty five mile cape clear fourteen days boston light
doyle-5-34,sufferin christianity 't record token 've mother skibbereen
doyle-5-34,think av ut
doyle-5-34,gall av um
doyle-5-34,ye see could niver keep things sep'rate
doyle-5-35,crew mostly cork kerry men barrin one marylander wanted go back called mutineer ran ould marilla skibbereen illigant time visitin around frinds ould sod fer week
doyle-5-35,thin wint back cost 'em two thirty days beat banks
doyle-5-35,'t gettin towards fall grub low counahan ran back boston wid bones ut
doyle-5-36,firm say
doyle-5-36,harvey demanded
doyle-5-37,fwhat could
doyle-5-37,fish banks counahan wharf talkin av record trip east
doyle-5-37,tuk satisfaction av ut came av keepin crew rum sep'rate first place confusin skibbereen wid 'queereau second
doyle-5-37,counahan navigator rest sowl
doyle-5-37,imprompju citizen
doyle-5-38,lucy holmes manuel gentle voice
doyle-5-38,want feesh gloucester
doyle-5-38,eh wha
doyle-5-38,give us price
doyle-5-38,go across water think sell fayal man
doyle-5-38,blow fresh see well
doyle-5-38,eh wha
doyle-5-38,blow fresh go drive fast one know
doyle-5-38,see land get hot
doyle-5-38,come two three nigger brick
doyle-5-38,eh wha
doyle-5-38,ask say think
doyle-5-39,grand canary disko moment
doyle-5-39,manuel shook head smiling
doyle-5-40,blanco tom platt
doyle-5-41,worse
doyle-5-41,bezagos brick liberia
doyle-5-41,sell feesh
doyle-5-41,bad
doyle-5-41,eh wha
doyle-5-42,schooner like go right across africa
doyle-5-42,harvey
doyle-5-43,go araound horn ef 's anythin worth goin fer grub holds aout disko
doyle-5-43,father run packet kind pinkey abaout fifty ton guess rupert run greenland 's icy mountains year ha'af fleet tryin cod
doyle-5-43,'s took mother along show haow money earned presoom iced born disko
doyle-5-43,n't remember nothin abaout course
doyle-5-43,come back ice eased spring named fer place
doyle-5-43,kinder mean trick put baby 're baound make mistakes aour lives
doyle-5-44,sure
doyle-5-44,sure
doyle-5-44,salters wagging head
doyle-5-44,baound make mistakes tell two boys thet 've made mistake ye n't make fewer n hundred day next best thing 's like men
doyle-5-45,long jack winked one tremendous wink embraced hands except disko salters incident closed
doyle-5-46,made berth berth northward dories almost every day running along east edge grand bank thirty forty fathom water fishing steadily
doyle-5-47,harvey first met squid one best cod baits uncertain moods
doyle-5-47,waked bunks one black night yells squid
doyle-5-47,salters hour half every soul aboard hung squid jig piece lead painted red armed lower end circle pins bent backward like half opened umbrella ribs
doyle-5-47,squid unknown reason likes wraps round thing hauled ere escape pins
doyle-5-47,leaves home squirts first water next ink captor 's face curious see men weaving heads side side dodge shot
doyle-5-47,black sweeps flurry ended pile fresh squid lay deck large cod thinks well little shiny piece squid tentacle tip clam baited hook
doyle-5-47,next day caught many fish met carrie pitman shouted luck wanted trade seven cod one fair sized squid disko would agree price carrie dropped sullenly leeward anchored half mile away hope striking
doyle-5-48,disko nothing till supper sent dan manuel buoy 're 's cable announced intention turning broad axe
doyle-5-48,dan naturally repeated remarks dory carrie wanted know buoying cable since rocky bottom
doyle-5-49,dad sez would n't trust ferryboat within five mile dan howled cheerfully
doyle-5-50,n't git
doyle-5-50,'s hinderin
doyle-5-51,cause 've jest ez lee bowed n't take boat speak sech driftin gurry butt
doyle-5-52,ai n't driftin trip man angrily carrie pitman unsavoury reputation breaking ground tackle
doyle-5-53,haow d'you make berths
doyle-5-53,dan
doyle-5-53,'s best p'int sailin
doyle-5-53,ef 's quit driftin thunder doin new jib boom
doyle-5-53,shot went home
doyle-5-54,hey portugoosy organ grinder take monkey back gloucester
doyle-5-54,go back school dan troop answer
doyle-5-55,ver alls
doyle-5-55,ver alls
doyle-5-55,yelled dan knew one carrie 's crew worked overall factory winter
doyle-5-56,shrimp
doyle-5-56,gloucester shrimp
doyle-5-56,git aout novy
doyle-5-57,call gloucester man nova scotian well received
doyle-5-57,dan answered kind
doyle-5-58,novy ye scrabble towners
doyle-5-58,ye chatham wreckers git aout brick stock
doyle-5-58,forces separated chatham worst
doyle-5-59,knew haow 'twould disko
doyle-5-59,'s drawed wind raound already
doyle-5-59,one oughter put deesist thet packet
doyle-5-59,'ll snore till midnight jest 're gittin sleep 'll strike adrift
doyle-5-59,good job ai n't crowded craft hereaways
doyle-5-59,ai n't goin anchor fer chatham
doyle-5-59,may hold
doyle-5-60,wind hauled round rose sundown blew steadily
doyle-5-60,enough sea though disturb even dory 's tackle carrie pitman law unto
doyle-5-60,end boys watch heard crack crack crack huge muzzle loading revolver aboard
doyle-5-61,glory glory hallelujah
doyle-5-61,sung dan
doyle-5-61,comes dad butt end first walkin sleep 's done 'queereau
doyle-5-62,boat disko would taken chances cut cable carrie pitman north atlantic play lurched directly upon
doyle-5-62,'re jib riding sail gave room absolutely necessary disko wish spend week hunting cable scuttled wind carrie passed within easy hail silent angry boat mercy raking broadside bank chaff
doyle-5-63,good evenin disko raising headgear haow garden grow
doyle-5-64,go ohio hire mule uncle salters
doyle-5-64,n't want farmers
doyle-5-65,lend dory anchor
doyle-5-65,cried long jack
doyle-5-66,unship rudder stick mud tom platt
doyle-5-67,say
doyle-5-67,dan 's voice rose shrill high stood wheel box
doyle-5-67,sa ay
doyle-5-67,strike ver factory hev hired girls ye shackamaxons
doyle-5-68,veer tiller lines cried harvey nail 'em bottom
doyle-5-68,salt flavoured jest put tom platt
doyle-5-68,manuel leaned stern yelled johnna morgan play organ
doyle-5-68,ahaaaa
doyle-5-68,flourished broad thumb gesture unspeakable contempt derision little penn covered glory piping gee little
doyle-5-68,hssh
doyle-5-68,come
doyle-5-68,haw
doyle-5-69,rode chain rest night short snappy uneasy motion harvey found wasted half forenoon recovering cable
doyle-5-69,boys agreed trouble cheap price triumph glory thought grief beautiful things might discomfited carrie
doyle-6-0,chapter vii
doyle-6-1,next day fell sails circling slowly east northerly towards west
doyle-6-1,expected make shoals virgin fog shut anchored surrounded tinklings invisible bells
doyle-6-1,much fishing occasionally dory met dory fog exchanged news
doyle-6-2,night little dawn dan harvey sleeping day tumbled hook fried pies
doyle-6-2,reason taken openly tasted better made cook angry
doyle-6-2,heat smell drove deck plunder found disko bell handed harvey
doyle-6-3,keep goin
doyle-6-3,mistrust hear somethin
doyle-6-3,ef 's anything 'm best 's get things
doyle-6-4,forlorn little jingle thick air seemed pinch pauses harvey heard muffled shriek liner 's siren knew enough banks know meant
doyle-6-4,came horrible distinctness boy cherry coloured jersey despised fancy blazers fisherman 's contempt ignorant rowdy boy would great steamer ran fishing boat
doyle-6-4,boy state room hot cold bath spent ten minutes morning picking gilt edged bill fare
doyle-6-4,boy much older brother four dim dawn streaming crackling oilskins hammering literally dear life bell smaller steward 's breakfast bell somewhere close hand thirty foot steel stem storming along twenty miles hour
doyle-6-4,bitterest thought folks asleep dry upholstered cabins would never learn massacred boat breakfast
doyle-6-4,harvey rang bell
doyle-6-5,yes slow daown one turn blame propeller dan applying manuel 's conch fer keep inside law 's consolin 're bottom
doyle-6-5,hark 's humper
doyle-6-6,aoooo whoooo whupp
doyle-6-6,went siren
doyle-6-6,wingle tingle tink went bell
doyle-6-6,graaa ouch
doyle-6-6,went conch sea sky milled milky fog
doyle-6-6,harvey felt near moving body found looking wet edge cliff like bow leaping seemed directly schooner
doyle-6-6,jaunty little feather water curled front lifted showed long ladder roman numerals xv xvi xvii xviii forth salmon coloured gleaming side
doyle-6-6,tilted forward downward heart stilling ssssooo ladder disappeared line brass rimmed port holes flashed past jet steam puffed harvey 's helplessly uplifted hands spout hot water roared along rail 're little schooner staggered shook rush screw torn water liner 's stern vanished fog
doyle-6-6,harvey got ready faint sick heard crack like trunk thrown sidewalk small ear far away telephone voice drawling heave
doyle-6-6,'ve sunk us
doyle-6-7,us
doyle-6-7,gasped
doyle-6-8,boat yonder
doyle-6-8,ring
doyle-6-8,'re goin look dan running dory
doyle-6-9,half minute except harvey penn cook overside away
doyle-6-9,presently schooner 's stump foremast snapped clean across drifted past bows
doyle-6-9,empty green dory came knocking 'we 're 's side though wished taken
doyle-6-9,followed something face blue jersey whole man
doyle-6-9,penn changed colour caught breath click
doyle-6-9,harvey pounded despairingly bell feared might sunk minute jumped dan 's hail crew came back
doyle-6-10,jennie cushman dan hysterically cut clean half graound trompled
doyle-6-10,quarter mile away
doyle-6-10,dad 's got old man
doyle-6-10,ai n't one else son
doyle-6-10,oh harve harve ca n't stand
doyle-6-10,'ve seen dropped head arms sobbed others dragged grey headed man aboard
doyle-6-11,pick
doyle-6-11,stranger groaned
doyle-6-11,disko pick
doyle-6-12,disko dropped heavy hand shoulder man 's eyes wild lips trembled stared silent crew
doyle-6-12,spoke pennsylvania pratt also haskins rich mcvitty uncle salters forgot face changed face fool countenance old wise man strong voice lord gave lord hath taken away blessed name lord
doyle-6-12,minister gospel
doyle-6-12,leave
doyle-6-13,oh
doyle-6-13,man
doyle-6-13,pray son back
doyle-6-13,pray back nine thousand dollar boat thousand quintal fish
doyle-6-13,'d left alone widow could ha gone provident worked fer board never known never known
doyle-6-13,'ll hev tell
doyle-6-14,ai n't nothin say disko
doyle-6-14,better lie piece jason olley
doyle-6-15,man lost son summer 's work means livelihood thirty counted seconds hard give consolation
doyle-6-16,gloucester men n't tom platt fiddling helplessly dory becket
doyle-6-17,oh n't make odds jason wringing wet beard
doyle-6-17,'ll rowin summer boarders araound east gloucester fall
doyle-6-17,rolled heavily rail singing
doyle-6-18,happy birds sing fly round thine altars high
doyle-6-19,come
doyle-6-19,come
doyle-6-19,penn though right give orders
doyle-6-19,eyes met fought quarter minute
doyle-6-20,dunno 'll come jason submissively
doyle-6-20,mebbe 'll get back nine thousand dollars
doyle-6-20,penn led cabin slid door behind
doyle-6-21,ai n't penn cried uncle salters
doyle-6-21,'s jacob boiler 's remembered johnstown
doyle-6-21,never seed eyes livin man 's head
doyle-6-21,'s naow
doyle-6-21,'ll naow
doyle-6-22,could hear penn 's voice jason 's together
doyle-6-22,penn 's went alone salters slipped hat penn praying
doyle-6-22,presently little man came steps huge drops sweat face looked crew
doyle-6-22,dan still sobbing wheel
doyle-6-23,n't know us salters groaned
doyle-6-23,'s checkers everything 'll say
doyle-6-24,penn spoke could hear strangers
doyle-6-24,prayed
doyle-6-24,people believe prayer
doyle-6-24,prayed life man 's son
doyle-6-24,mine drowned eyes eldest others
doyle-6-24,shall man wise maker
doyle-6-24,prayed never lives prayed man 's son surely sent
doyle-6-25,salters looked pleadingly penn see remembered
doyle-6-26,long mad
doyle-6-26,penn asked suddenly
doyle-6-26,mouth twitching
doyle-6-27,pshaw penn
doyle-6-27,n't never mad salters began
doyle-6-27,little distracted like
doyle-6-28,saw houses strike bridge fires broke
doyle-6-28,remember
doyle-6-28,long ago
doyle-6-29,ca n't stand
doyle-6-29,ca n't stand
doyle-6-29,cried dan harvey whimpered sympathy
doyle-6-30,abaout five year disko shaking voice
doyle-6-31,charge one every day time
doyle-6-31,man
doyle-6-32,disko pointed salters
doyle-6-33,ye hai n't ye hai n't
doyle-6-33,cried sea farmer twisting hands together
doyle-6-33,ye 've n earned keep twice told 's money owin penn besides ha'af quarter share boat fer value received
doyle-6-34,good men
doyle-6-34,see faces
doyle-6-35,mother av mercy whispered long jack 's wid us trips
doyle-6-35,'s clean bewitched
doyle-6-36,schooner 's bell struck alongside voice hailed fog disko
doyle-6-36,'heard abaout jennie cushman
doyle-6-37,found son cried penn
doyle-6-37,stand still see salvation lord
doyle-6-38,got jason aboard disko answered voice quavered
doyle-6-38,war n't one else
doyle-6-39,'ve f'und one though
doyle-6-39,'run acrost snarled mess lumber thet might ha bin fo c'sle
doyle-6-39,head 's cut
doyle-6-41,'re heres heart beats answered one another
doyle-6-42,guess 's young olley voice drawled
doyle-6-43,penn raised hands something german
doyle-6-43,harvey could sworn bright sun shining upon lifted face drawl went sa ay
doyle-6-43,fellers guyed us consid'rable t'other night
doyle-6-44,n't feel like guyin disko
doyle-6-45,know tell honest truth kinder kinder driftin run ag'in young olley
doyle-6-46,irrepressible carrie pitman roar unsteady laughter went deck 're
doyle-6-47,hed n't 'baout 's well send old man aboard
doyle-6-47,'re runnin fer bait graound tackle
doyle-6-47,'guess wo n't want anyway blame windlass work makes us short handed
doyle-6-47,'ll take care
doyle-6-47,married woman 's aunt
doyle-6-48,'ll give anything boat troop
doyle-6-49,n't want nothin 'less mebbe anchor 'll hold
doyle-6-49,say
doyle-6-49,young olley 's gittin kinder baulky excited
doyle-6-49,send old man along
doyle-6-50,penn waked stupor despair tom platt rowed
doyle-6-50,went away without word thanks knowing come fog closed
doyle-6-51,penn drawing deep breath though preach
doyle-6-51,erect body sank like sword driven home scabbard light faded overbright eyes voice returned usual pitiful little titter pennsylvania pratt think 's early little game checkers mr
doyle-6-51,salters
doyle-6-52,thing thing goin say cried salters promptly
doyle-6-52,beats penn git 's man 's mind
doyle-6-53,little fellow blushed meekly followed salters forward
doyle-6-54,anchor
doyle-6-54,hurry
doyle-6-54,let 's quit crazy waters shouted disko never swiftly obeyed
doyle-6-55,creation 'ye suppose meanin
doyle-6-55,long jack working fog damp dripping bewildered
doyle-6-56,way sense disko wheel jennie cushman business comin empty stummick
doyle-6-57,saw one go sobbed harvey
doyle-6-58,course kinder hove outer water julluk runnin craft ashore hove right aout take rememberin johnstown jacob boiler like reminiscences
doyle-6-58,well consolin jason held piece 's shorin boat
doyle-6-58,bein weak props slipped slipped slided ways naow 's water borne ag'in
doyle-6-58,'s haow sense
doyle-6-59,decided disko entirely correct
doyle-6-60,'twould ha bruk salters long jack penn stayed jacob bollerin
doyle-6-60,ye see face penn asked 'd charged years
doyle-6-60,ut salters
doyle-6-61,asleep dead asleep
doyle-6-61,turned like child salters replied tiptoeing aft
doyle-6-61,wo n't grub till wakes natural
doyle-6-61,ye ever see sech gift prayer
doyle-6-61,everlastin'ly hiked young olley outer ocean
doyle-6-61,thet 's belief
doyle-6-61,jason tur'ble praoud boy mistrusted along 't jedgment worshippin vain idols
doyle-6-62,'s others jest sot disko
doyle-6-63,'s dif'runt salters retorted quickly
doyle-6-63,penn 's caulked ai n't doin duty
doyle-6-64,waited hungry men three hours till penn reappeared smooth face blank mind
doyle-6-64,believed dreaming
doyle-6-64,wanted know silent could tell
doyle-6-65,disko worked hands mercilessly next three four days could go turned hold stack ship 's stores smaller compass make room fish
doyle-6-65,packed mass ran cabin partition sliding door behind fo c'sle stove disko showed great art stowing cargo bring schooner best draft
doyle-6-65,crew thus kept lively till recovered spirits harvey tickled rope 's end long jack galway man sorrowful sick cat fwhat could n't helped
doyle-6-65,great deal thinking dreary days told dan thought dan agreed even extent asking fried pies instead hooking
doyle-6-66,week later two nearly upset hattie wild attempt stab shark old bayonet tied stick
doyle-6-66,grim brute rubbed alongside dory begging small fish three mercy got alive
doyle-6-67,last playing blindman 's buff fog came morning disko shouted fo c'sle hurry boys
doyle-6-67,'re taown
doyle-7-0,chapter viii
doyle-7-1,end days harvey never forget sight
doyle-7-1,sun clear horizon seen nearly week low red light struck riding sails three fleets anchored schooners one north one westward one south
doyle-7-1,must nearly hundred every possible make build far away square rigged frenchman bowing courtesying one
doyle-7-1,every boat dories dropping away like bees crowded hive clamour voices rattling ropes blocks splash oars carried miles across heaving water
doyle-7-1,sails turned colours black pearly grey white sun mounted boats swung mists southward
doyle-7-2,dories gathered clusters separated reformed broke heading one way men hailed whistled cat called sang water speckled rubbish thrown overboard
doyle-7-3,'s town harvey
doyle-7-3,disko right
doyle-7-3,town
doyle-7-4,'ve seen smaller disko
doyle-7-4,'s thousand men yonder 's virgin
doyle-7-4,pointed vacant space greenish sea dories
doyle-7-5,'re skirted round northern squadron disko waving hand friend friend anchored neatly racing yacht end season
doyle-7-5,bank fleet pass good seamanship silence bungler jeered along line
doyle-7-6,jest time fer caplin cried mary chilton
doyle-7-7,'salt 'most wet
doyle-7-7,asked king philip
doyle-7-8,hey tom platt
doyle-7-8,come supper night
doyle-7-8,henry clay questions answers flew back forth
doyle-7-8,men met one another dory fishing fog place gossip like bank fleet
doyle-7-8,seemed know harvey 's rescue asked worth salt yet
doyle-7-8,young bloods jested dan lively tongue inquired health town nicknames least liked
doyle-7-8,manuel 's countrymen jabbered language even silent cook seen riding jib boom shouting gaelic friend black
doyle-7-8,buoyed cable around virgin rocky bottom carelessness means chafed ground tackle danger drifting buoyed cable dories went forth join mob boats anchored mile away
doyle-7-8,schooners rocked dipped safe distance like mother ducks watching brood dories behaved like mannerless ducklings
doyle-7-9,drove confusion boat banging boat harvey 's ears tingled comments rowing
